video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps
video_02,data/raw/video_02.mp4,config/video_02_params.json,14,0.466667,30.0,400,600,center,1,200.0,211.21768,-11.21768,20.0,RETO,20.0,20.0,1,1,1,1,51.22255132576294,371.2128076768226,71.22255132576294,211.21767950129276,351.2128076768226,1.0,1.0,794463.6967490327,136539.69831842114,167.7272,5.962062
video_02,data/raw/video_02.mp4,config/video_02_params.json,15,0.5,30.0,400,600,center,1,200.0,210.859238,-10.859238,20.0,RETO,20.0,20.0,1,1,1,1,50.91765193959804,370.8008248626508,70.91765193959804,210.85923840112443,350.8008248626508,1.0,1.0,831297.6009018534,136378.76727761317,174.6713,5.725039
video_02,data/raw/video_02.mp4,config/video_02_params.json,16,0.533333,30.0,400,600,center,1,200.0,210.345766,-10.345766,20.0,RETO,20.0,20.0,1,1,1,1,50.44425961706525,370.24727256834626,70.44425961706526,210.34576609270573,350.24727256834626,1.0,1.0,999999.0,141629.20988039082,163.2446,6.125777
video_02,data/raw/video_02.mp4,config/video_02_params.json,17,0.566667,30.0,400,600,center,1,200.0,209.701445,-9.701445,20.0,RETO,20.0,20.0,1,1,1,1,49.811743747135246,369.591147095531,69.81174374713524,209.70144542133315,349.591147095531,1.0,1.0,999999.0,156071.35644505962,150.4654,6.646046
video_02,data/raw/video_02.mp4,config/video_02_params.json,18,0.6,30.0,400,600,center,1,200.0,209.016886,-9.016886,20.0,RETO,20.0,20.0,1,1,1,1,49.10983935389253,368.9239332189977,69.10983935389254,209.01688628644513,348.9239332189977,1.0,1.0,999999.0,152416.92237029632,162.0325,6.171601
video_02,data/raw/video_02.mp4,config/video_02_params.json,19,0.633333,30.0,400,600,center,1,200.0,208.319253,-8.319253,20.0,RETO,20.0,20.0,1,1,1,1,48.36941917544563,368.2690876987371,68.36941917544563,208.31925343709136,348.2690876987371,1.0,1.0,818253.3409103506,142042.15311236677,166.3746,6.010533
video_02,data/raw/video_02.mp4,config/video_02_params.json,20,0.666667,30.0,400,600,center,1,200.0,207.59042,-7.59042,20.0,RETO,20.0,20.0,1,1,1,1,47.59696396784653,367.58387582336167,67.59696396784653,207.5904198956041,347.58387582336167,1.0,1.0,525097.9747100235,129808.91027354544,162.714,6.145753
video_02,data/raw/video_02.mp4,config/video_02_params.json,21,0.7,30.0,400,600,center,1,200.0,206.841939,-6.841939,20.0,RETO,20.0,20.0,1,1,1,1,46.783929922464004,366.8999478508357,66.78392992246401,206.84193888664984,346.8999478508357,1.0,1.0,522331.42414793797,129682.60912980163,150.862,6.628574
video_02,data/raw/video_02.mp4,config/video_02_params.json,22,0.733333,30.0,400,600,center,1,200.0,206.058338,-6.058338,20.0,RETO,20.0,20.0,1,1,1,1,45.95120911064785,366.16546694304446,65.95120911064785,206.05833802684617,346.16546694304446,1.0,1.0,484439.16424208565,137091.40720024056,149.4505,6.691179
video_02,data/raw/video_02.mp4,config/video_02_params.json,23,0.766667,30.0,400,600,center,1,200.0,205.206451,-5.206451,20.0,RETO,20.0,20.0,1,1,1,1,45.112896035231564,365.30000577081137,65.11289603523156,205.20645090302145,345.30000577081137,1.0,1.0,358972.1252176382,125685.20759451287,149.0344,6.70986
video_02,data/raw/video_02.mp4,config/video_02_params.json,24,0.8,30.0,400,600,center,1,200.0,204.307818,-4.307818,20.0,RETO,20.0,20.0,1,1,1,1,44.22156211907393,364.39407355281907,64.22156211907392,204.3078178359465,344.39407355281907,1.0,1.0,295251.0752875986,114914.98065952277,156.4065,6.393596
video_02,data/raw/video_02.mp4,config/video_02_params.json,25,0.833333,30.0,400,600,center,1,200.0,203.459948,-3.459948,20.0,RETO,20.0,20.0,1,1,1,1,43.38023932994177,363.53965620126354,63.38023932994177,203.45994776560264,343.53965620126354,1.0,1.0,230067.59402902762,110241.75941885718,167.3209,5.97654
video_02,data/raw/video_02.mp4,config/video_02_params.json,26,0.866667,30.0,400,600,center,1,200.0,202.529168,-2.529168,20.0,RETO,20.0,20.0,1,1,1,1,42.417129475175585,362.64120587402675,62.417129475175585,202.52916767460115,342.64120587402675,1.0,1.0,205077.30032609968,113921.09924778074,146.4348,6.828978
video_02,data/raw/video_02.mp4,config/video_02_params.json,27,0.9,30.0,400,600,center,1,200.0,201.626528,-1.626528,20.0,RETO,20.0,20.0,1,1,1,1,41.499189245776805,361.7538673456613,61.499189245776805,201.62652829571908,341.7538673456613,1.0,1.0,172089.26110901614,114727.95028472968,152.0443,6.577031
video_02,data/raw/video_02.mp4,config/video_02_params.json,28,0.933333,30.0,400,600,center,1,200.0,200.781469,-0.781469,20.0,RETO,20.0,20.0,1,1,1,1,40.69359484938449,360.869342446713,60.69359484938449,200.78146864804876,340.869342446713,1.0,1.0,148877.60354707693,114467.50022947803,160.7491,6.220875
video_02,data/raw/video_02.mp4,config/video_02_params.json,29,0.966667,30.0,400,600,center,1,200.0,199.943076,0.056924,20.0,RETO,20.0,20.0,1,1,1,1,39.950113731340736,359.93603767336964,59.950113731340736,199.94307570235517,339.93603767336964,1.0,1.0,122626.51163485795,108477.36596523137,163.4825,6.116863
video_02,data/raw/video_02.mp4,config/video_02_params.json,30,1.0,30.0,400,600,center,1,200.0,199.225567,0.774433,20.0,RETO,20.0,20.0,1,1,1,1,39.30177999542808,359.14935449915305,59.30177999542808,199.22556724729054,339.14935449915305,1.0,1.0,110326.9462858726,109123.29153499317,174.0513,5.745433
video_02,data/raw/video_02.mp4,config/video_02_params.json,31,1.033333,30.0,400,600,center,1,200.0,198.683194,1.316806,20.0,RETO,20.0,20.0,1,1,1,1,38.78018357314968,358.5862046742242,58.78018357314968,198.68319412368692,338.5862046742242,1.0,1.0,105586.50076600039,115201.37793025721,172.0688,5.811629
video_02,data/raw/video_02.mp4,config/video_02_params.json,32,1.066667,30.0,400,600,center,1,200.0,198.263724,1.736276,20.0,RETO,20.0,20.0,1,1,1,1,38.34687174085159,358.1805761499912,58.34687174085159,198.2637239454214,338.1805761499912,1.0,1.0,106185.1348705526,126132.58839154018,167.4711,5.97118
video_02,data/raw/video_02.mp4,config/video_02_params.json,33,1.1,30.0,400,600,center,1,200.0,197.930558,2.069442,20.0,RETO,20.0,20.0,1,1,1,1,38.00942845706152,357.85168791401145,58.00942845706152,197.93055818553648,337.85168791401145,1.0,1.0,105533.41285682317,128957.99592866345,183.0696,5.462403
video_02,data/raw/video_02.mp4,config/video_02_params.json,34,1.133333,30.0,400,600,center,1,200.0,197.680541,2.319459,20.0,RETO,20.0,20.0,1,1,1,1,37.75870263509665,357.6023791628991,57.75870263509665,197.6805408989979,337.6023791628991,1.0,1.0,109236.920134894,134942.50388590962,168.3005,5.941753
video_02,data/raw/video_02.mp4,config/video_02_params.json,35,1.166667,30.0,400,600,center,1,200.0,197.511905,2.488095,20.0,RETO,20.0,20.0,1,1,1,1,37.58021166153886,357.44359759972383,57.58021166153886,197.51190463063134,337.44359759972383,1.0,1.0,117672.97685213796,139905.40653525636,178.1517,5.613194
video_02,data/raw/video_02.mp4,config/video_02_params.json,36,1.2,30.0,400,600,center,1,200.0,197.487088,2.512912,20.0,RETO,20.0,20.0,1,1,1,1,37.491409767925425,357.48276562527155,57.491409767925425,197.48708769659848,337.48276562527155,1.0,1.0,118809.97041726967,140831.1097906266,170.5003,5.865092
video_02,data/raw/video_02.mp4,config/video_02_params.json,37,1.233333,30.0,400,600,center,1,200.0,197.611202,2.388798,20.0,RETO,20.0,20.0,1,1,1,1,37.51079207935899,357.7116120971863,57.51079207935899,197.61120208827262,337.7116120971863,1.0,1.0,113699.5450580351,135172.67221180387,179.9444,5.557272
video_02,data/raw/video_02.mp4,config/video_02_params.json,38,1.266667,30.0,400,600,center,1,200.0,197.935789,2.064211,20.0,RETO,20.0,20.0,1,1,1,1,37.6716123382432,358.19996591625204,57.6716123382432,197.93578912724763,338.19996591625204,1.0,1.0,106323.11886390804,152944.16839308708,193.243,5.174832
video_02,data/raw/video_02.mp4,config/video_02_params.json,39,1.3,30.0,400,600,center,1,200.0,198.37623,1.62377,20.0,RETO,20.0,20.0,1,1,1,1,37.91322545026962,358.8392350607992,57.91322545026962,198.37623025553444,338.8392350607992,1.0,1.0,98727.69461668315,173704.20531642518,224.4036,4.456256
video_02,data/raw/video_02.mp4,config/video_02_params.json,40,1.333333,30.0,400,600,center,1,200.0,198.855964,1.144036,20.0,RETO,20.0,20.0,1,1,1,1,38.16904826134924,359.54287914727456,58.16904826134924,198.8559637043119,339.54287914727456,1.0,1.0,95122.85433596083,186340.65742049692,226.4077,4.416811
video_02,data/raw/video_02.mp4,config/video_02_params.json,41,1.366667,30.0,400,600,center,1,200.0,199.323673,0.676327,20.0,RETO,20.0,20.0,1,1,1,1,38.463657737385056,360.1836885171893,58.463657737385056,199.32367312728718,340.1836885171893,1.0,1.0,94164.43250175247,175495.73236523694,232.1003,4.308482
video_02,data/raw/video_02.mp4,config/video_02_params.json,42,1.4,30.0,400,600,center,1,200.0,199.881592,0.118408,20.0,RETO,20.0,20.0,1,1,1,1,38.97725629541918,360.7859284254977,58.97725629541918,199.88159236045843,340.7859284254977,1.0,1.0,87739.7172222943,173919.6491668657,299.4967,3.338935
video_02,data/raw/video_02.mp4,config/video_02_params.json,43,1.433333,30.0,400,600,center,1,200.0,200.481811,-0.481811,20.0,RETO,20.0,20.0,1,1,1,1,39.61106101989352,361.35256059598635,59.61106101989352,200.48181080793995,341.35256059598635,1.0,1.0,91298.75182100275,175089.79395686925,279.5184,3.577582
video_02,data/raw/video_02.mp4,config/video_02_params.json,44,1.466667,30.0,400,600,center,1,200.0,201.12307,-1.12307,20.0,RETO,20.0,20.0,1,1,1,1,40.32866077573208,361.9174785329672,60.32866077573208,201.12306965434965,341.9174785329672,1.0,1.0,99668.94696721695,194199.30615206773,213.0365,4.694031
video_02,data/raw/video_02.mp4,config/video_02_params.json,45,1.5,30.0,400,600,center,1,200.0,201.801867,-1.801867,20.0,RETO,20.0,20.0,1,1,1,1,41.142608274188824,362.46112660268767,61.142608274188824,201.80186743843825,342.46112660268767,1.0,1.0,106775.22252503502,214748.5594503283,247.1313,4.046432
video_02,data/raw/video_02.mp4,config/video_02_params.json,46,1.533333,30.0,400,600,center,1,200.0,202.421637,-2.421637,20.0,RETO,20.0,20.0,1,1,1,1,41.90706041675963,362.9362145800123,61.90706041675963,202.421637498386,342.9362145800123,1.0,1.0,128174.30563136238,228094.75278178896,209.7914,4.76664
video_02,data/raw/video_02.mp4,config/video_02_params.json,47,1.566667,30.0,400,600,center,1,200.0,203.028226,-3.028226,20.0,RETO,20.0,20.0,1,1,1,1,42.71071061344358,363.3457416037512,62.71071061344358,203.0282261085974,343.3457416037512,1.0,1.0,165379.1238077856,214600.03441679414,217.4874,4.597968
video_02,data/raw/video_02.mp4,config/video_02_params.json,48,1.6,30.0,400,600,center,1,200.0,203.63945,-3.63945,20.0,RETO,20.0,20.0,1,1,1,1,43.56533413023885,363.71356496697825,63.56533413023885,203.63944954860855,343.71356496697825,1.0,1.0,218025.22787405647,229387.64278094188,352.2756,2.838687
video_02,data/raw/video_02.mp4,config/video_02_params.json,49,1.633333,30.0,400,600,center,1,200.0,204.138344,-4.138344,20.0,RETO,20.0,20.0,1,1,1,1,44.38353672880116,363.8931518487915,64.38353672880116,204.1383442887963,343.8931518487915,1.0,1.0,289693.3383368361,224378.62062266536,235.9841,4.237574
video_02,data/raw/video_02.mp4,config/video_02_params.json,50,1.666667,30.0,400,600,center,1,200.0,204.536896,-4.536896,20.0,RETO,20.0,20.0,1,1,1,1,45.119159646915094,363.9546316255774,65.1191596469151,204.53689563624624,343.9546316255774,1.0,1.0,551427.5422612815,219200.46554390152,215.2898,4.644902
video_02,data/raw/video_02.mp4,config/video_02_params.json,51,1.7,30.0,400,600,center,1,200.0,204.873594,-4.873594,20.0,RETO,20.0,20.0,1,1,1,1,45.78115365257253,363.96603371668095,65.78115365257253,204.8735936846267,343.96603371668095,1.0,1.0,999999.0,234414.7091523745,210.1908,4.757582
video_02,data/raw/video_02.mp4,config/video_02_params.json,52,1.733333,30.0,400,600,center,1,200.0,205.15924,-5.15924,20.0,RETO,20.0,20.0,1,1,1,1,46.38027271984948,363.9382064228131,66.38027271984947,205.15923957133128,343.9382064228131,1.0,1.0,999999.0,229634.62132112155,217.8762,4.589762
video_02,data/raw/video_02.mp4,config/video_02_params.json,53,1.766667,30.0,400,600,center,1,200.0,205.399959,-5.399959,20.0,RETO,20.0,20.0,1,1,1,1,46.90942337491009,363.8904954215173,66.90942337491009,205.3999593982137,343.8904954215173,1.0,1.0,586464.37717937,233842.46774504118,206.4962,4.842704
video_02,data/raw/video_02.mp4,config/video_02_params.json,54,1.8,30.0,400,600,center,1,200.0,205.59596,-5.59596,20.0,RETO,20.0,20.0,1,1,1,1,47.353291905344584,363.8386280885889,67.35329190534458,205.59595999696674,343.8386280885889,1.0,1.0,390277.9714464003,235242.89708140117,203.454,4.915116
video_02,data/raw/video_02.mp4,config/video_02_params.json,55,1.833333,30.0,400,600,center,1,200.0,205.751452,-5.751452,20.0,RETO,20.0,20.0,1,1,1,1,47.728762459942665,363.7741408637959,67.72876245994266,205.75145166186928,343.7741408637959,1.0,1.0,335693.6586782919,198593.65277262675,216.1691,4.626008
video_02,data/raw/video_02.mp4,config/video_02_params.json,56,1.866667,30.0,400,600,center,1,200.0,205.84528,-5.84528,20.0,RETO,20.0,20.0,1,1,1,1,47.99118132577571,363.69937906140717,67.99118132577571,205.84528019359146,343.69937906140717,1.0,1.0,298443.8465914674,177172.9353266696,212.1685,4.713235
video_02,data/raw/video_02.mp4,config/video_02_params.json,57,1.9,30.0,400,600,center,1,200.0,205.901697,-5.901697,20.0,RETO,20.0,20.0,1,1,1,1,48.14855088233451,363.6548430815176,68.14855088233452,205.90169698192605,343.6548430815176,1.0,1.0,303257.9401290128,173240.87352379828,207.453,4.820369
video_02,data/raw/video_02.mp4,config/video_02_params.json,58,1.933333,30.0,400,600,center,1,200.0,205.88338,-5.88338,20.0,RETO,20.0,20.0,1,1,1,1,48.14753604623982,363.61922423325495,68.14753604623982,205.88338013974737,343.61922423325495,1.0,1.0,335349.97183142486,160183.35393258277,211.6256,4.725326
video_02,data/raw/video_02.mp4,config/video_02_params.json,59,1.966667,30.0,400,600,center,1,200.0,205.777164,-5.777164,20.0,RETO,20.0,20.0,1,1,1,1,47.96345019125039,363.59087737414563,67.96345019125039,205.777163782698,343.59087737414563,1.0,1.0,405124.0553619596,151060.17451696272,259.7587,3.849727
video_02,data/raw/video_02.mp4,config/video_02_params.json,60,2.0,30.0,400,600,center,1,200.0,205.649161,-5.649161,20.0,RETO,20.0,20.0,1,1,1,1,47.71391586421945,363.58440639429324,67.71391586421944,205.64916112925633,343.58440639429324,1.0,1.0,849908.5318946453,142913.3524415563,234.434,4.265593
video_02,data/raw/video_02.mp4,config/video_02_params.json,61,2.033333,30.0,400,600,center,1,200.0,205.489092,-5.489092,20.0,RETO,20.0,20.0,1,1,1,1,47.40314409944979,363.5750403214684,67.40314409944979,205.4890922104591,343.5750403214684,1.0,1.0,999999.0,134278.27949436769,203.6162,4.911201
video_02,data/raw/video_02.mp4,config/video_02_params.json,62,2.066667,30.0,400,600,center,1,200.0,205.211303,-5.211303,20.0,RETO,20.0,20.0,1,1,1,1,47.00040044459543,363.42220500533165,67.00040044459543,205.21130272496356,343.42220500533165,1.0,1.0,957691.0440702438,123491.9421178194,217.583,4.595947
video_02,data/raw/video_02.mp4,config/video_02_params.json,63,2.1,30.0,400,600,center,1,200.0,204.804855,-4.804855,20.0,RETO,20.0,20.0,1,1,1,1,46.493026548301735,363.116683515299,66.49302654830174,204.80485503180037,343.116683515299,1.0,1.0,729717.050997228,116075.79990967693,223.6593,4.471086
video_02,data/raw/video_02.mp4,config/video_02_params.json,64,2.133333,30.0,400,600,center,1,200.0,204.30525,-4.30525,20.0,RETO,20.0,20.0,1,1,1,1,45.917061956022785,362.69343786411605,65.91706195602279,204.3052499100694,342.69343786411605,1.0,1.0,999999.0,114017.04719193497,228.4442,4.377437
video_02,data/raw/video_02.mp4,config/video_02_params.json,65,2.166667,30.0,400,600,center,1,200.0,203.807146,-3.807146,20.0,RETO,20.0,20.0,1,1,1,1,45.40159066225675,362.21270072603863,65.40159066225675,203.80714569414772,342.21270072603863,1.0,1.0,924967.6355479422,112484.51038486502,295.122,3.388429
video_02,data/raw/video_02.mp4,config/video_02_params.json,66,2.2,30.0,400,600,center,1,200.0,203.400433,-3.400433,20.0,RETO,20.0,20.0,1,1,1,1,45.02286413750622,361.7780025673127,65.02286413750622,203.40043335240944,341.7780025673127,1.0,1.0,502733.3354963496,107592.39003696947,210.722,4.745589
video_02,data/raw/video_02.mp4,config/video_02_params.json,67,2.233333,30.0,400,600,center,1,200.0,203.048864,-3.048864,20.0,RETO,20.0,20.0,1,1,1,1,44.723799873526836,361.37392776848696,64.72379987352684,203.04886382100688,341.37392776848696,1.0,1.0,296870.8630322769,100846.05964092418,196.5571,5.08758
video_02,data/raw/video_02.mp4,config/video_02_params.json,68,2.266667,30.0,400,600,center,1,200.0,202.733438,-2.733438,20.0,RETO,20.0,20.0,1,1,1,1,44.5136569841727,360.9532190918016,64.5136569841727,202.73343803798716,340.9532190918016,1.0,1.0,246897.54599228062,91645.69539747972,202.1669,4.946408
video_02,data/raw/video_02.mp4,config/video_02_params.json,69,2.3,30.0,400,600,center,1,200.0,202.448183,-2.448183,20.0,RETO,20.0,20.0,1,1,1,1,44.35735629909242,360.53901021449843,64.35735629909243,202.44818325679543,340.53901021449843,1.0,1.0,196940.3468273033,84582.78205371826,222.8896,4.486526
video_02,data/raw/video_02.mp4,config/video_02_params.json,70,2.333333,30.0,400,600,center,1,200.0,202.225287,-2.225287,20.0,RETO,20.0,20.0,1,1,1,1,44.30968856198213,360.140886252139,64.30968856198213,202.2252874070606,340.140886252139,1.0,1.0,153333.61666916587,80343.58557621838,237.3328,4.213493
video_02,data/raw/video_02.mp4,config/video_02_params.json,71,2.366667,30.0,400,600,center,1,200.0,202.153432,-2.153432,20.0,RETO,20.0,20.0,1,1,1,1,44.46055772437603,359.846305385847,64.46055772437603,202.15343155511152,339.846305385847,1.0,1.0,140608.4827124287,76187.87582273231,236.0002,4.237285
video_02,data/raw/video_02.mp4,config/video_02_params.json,72,2.4,30.0,400,600,center,1,200.0,202.216354,-2.216354,20.0,RETO,20.0,20.0,1,1,1,1,44.7259067620396,359.7068022209183,64.7259067620396,202.21635449147894,339.7068022209183,1.0,1.0,120512.76036693317,73228.00944524958,210.6236,4.747806
video_02,data/raw/video_02.mp4,config/video_02_params.json,73,2.433333,30.0,400,600,center,1,200.0,202.412731,-2.412731,20.0,RETO,20.0,20.0,1,1,1,1,45.09976695261605,359.72569442372446,65.09976695261605,202.41273068817029,339.72569442372446,1.0,1.0,111618.8655143578,70033.13419458084,221.0976,4.522889
video_02,data/raw/video_02.mp4,config/video_02_params.json,74,2.466667,30.0,400,600,center,1,200.0,202.690227,-2.690227,20.0,RETO,20.0,20.0,1,1,1,1,45.513449056752854,359.8670052148096,65.51344905675285,202.6902271357812,339.8670052148096,1.0,1.0,95041.60254594192,69664.87975223703,260.48,3.839066
video_02,data/raw/video_02.mp4,config/video_02_params.json,75,2.5,30.0,400,600,center,1,200.0,203.014493,-3.014493,20.0,RETO,20.0,20.0,1,1,1,1,45.945384205140556,360.08360241654225,65.94538420514056,203.0144933108414,340.08360241654225,1.0,1.0,86211.92656782281,66588.9332995356,254.7864,3.924856
video_02,data/raw/video_02.mp4,config/video_02_params.json,76,2.533333,30.0,400,600,center,1,200.0,203.406939,-3.406939,20.0,RETO,20.0,20.0,1,1,1,1,46.37066193988051,360.4432157037631,66.3706619398805,203.4069388218218,340.4432157037631,1.0,1.0,74686.07665257993,61676.973740959525,227.1827,4.401744
video_02,data/raw/video_02.mp4,config/video_02_params.json,77,2.566667,30.0,400,600,center,1,200.0,203.91113,-3.91113,20.0,RETO,20.0,20.0,1,1,1,1,46.820597953718945,361.00166193089314,66.82059795371894,203.91112994230605,341.00166193089314,1.0,1.0,70262.89370281261,59511.11957376064,224.147,4.461358
video_02,data/raw/video_02.mp4,config/video_02_params.json,78,2.6,30.0,400,600,center,1,200.0,204.499985,-4.499985,20.0,RETO,20.0,20.0,1,1,1,1,47.2409647242324,361.7590054106452,67.2409647242324,204.49998506743881,341.7590054106452,1.0,1.0,66473.65883709508,62474.62408417522,236.2311,4.233143
video_02,data/raw/video_02.mp4,config/video_02_params.json,79,2.633333,30.0,400,600,center,1,200.0,205.100848,-5.100848,20.0,RETO,20.0,20.0,1,1,1,1,47.58655534863578,362.61514050409454,67.58655534863578,205.10084792636516,342.61514050409454,1.0,1.0,62776.78031021654,66191.69657902859,217.1747,4.604588
video_02,data/raw/video_02.mp4,config/video_02_params.json,80,2.666667,30.0,400,600,center,1,200.0,205.717215,-5.717215,20.0,RETO,20.0,20.0,1,1,1,1,47.94504372655345,363.4893853603401,67.94504372655345,205.71721454344677,343.4893853603401,1.0,1.0,60572.033471376315,65677.25915159,238.9058,4.18575
video_02,data/raw/video_02.mp4,config/video_02_params.json,81,2.7,30.0,400,600,center,1,200.0,206.414375,-6.414375,20.0,RETO,20.0,20.0,1,1,1,1,48.37083083338121,364.4579184969549,68.3708308333812,206.41437466516805,344.4579184969549,1.0,1.0,58151.49634340702,65703.44162092132,259.2554,3.8572
video_02,data/raw/video_02.mp4,config/video_02_params.json,82,2.733333,30.0,400,600,center,1,200.0,207.244744,-7.244744,20.0,RETO,20.0,20.0,1,1,1,1,48.904394144797585,365.5850931720281,68.90439414479758,207.24474365841286,345.5850931720281,1.0,1.0,58536.07826449411,69189.91827610151,237.6793,4.20735
video_02,data/raw/video_02.mp4,config/video_02_params.json,83,2.766667,30.0,400,600,center,1,200.0,208.17603,-8.17603,20.0,RETO,20.0,20.0,1,1,1,1,49.57826587003174,366.7737937921239,69.57826587003174,208.1760298310778,346.7737937921239,1.0,1.0,58692.2952750836,71460.37627157434,216.9454,4.609455
video_02,data/raw/video_02.mp4,config/video_02_params.json,84,2.8,30.0,400,600,center,1,200.0,209.234363,-9.234363,20.0,RETO,20.0,20.0,1,1,1,1,50.5060451527491,367.96268183671384,70.5060451527491,209.23436349473147,347.96268183671384,1.0,1.0,58997.95908753598,74133.14699292908,215.3761,4.643041
video_02,data/raw/video_02.mp4,config/video_02_params.json,85,2.833333,30.0,400,600,center,1,200.0,210.404603,-10.404603,20.0,RETO,20.0,20.0,1,1,1,1,51.71530876107693,369.0938979741683,71.71530876107693,210.40460336762266,349.0938979741683,1.0,1.0,64636.7157269744,74428.72949270539,229.3531,4.360089
