video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps
video_02,data/raw/video_02.mp4,config/video_02_params.json,28,0.933333,30.0,400,600,left,1,200.0,60.693595,139.306405,20.0,ESQUERDA,20.0,20.0,1,1,1,1,40.69359484938449,360.869342446713,60.69359484938449,200.78146864804876,340.869342446713,1.0,1.0,148877.60354707693,114467.50022947803,193.6511,5.163926
video_02,data/raw/video_02.mp4,config/video_02_params.json,29,0.966667,30.0,400,600,left,1,200.0,59.950114,140.049886,20.0,ESQUERDA,20.0,20.0,1,1,1,1,39.950113731340736,359.93603767336964,59.950113731340736,199.94307570235517,339.93603767336964,1.0,1.0,122626.51163485795,108477.36596523137,217.9004,4.589253
video_02,data/raw/video_02.mp4,config/video_02_params.json,30,1.0,30.0,400,600,left,1,200.0,59.30178,140.69822,20.0,ESQUERDA,20.0,20.0,1,1,1,1,39.30177999542808,359.14935449915305,59.30177999542808,199.22556724729054,339.14935449915305,1.0,1.0,110326.9462858726,109123.29153499317,187.2663,5.339989
video_02,data/raw/video_02.mp4,config/video_02_params.json,31,1.033333,30.0,400,600,left,1,200.0,58.780184,141.219816,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.78018357314968,358.5862046742242,58.78018357314968,198.68319412368692,338.5862046742242,1.0,1.0,105586.50076600039,115201.37793025721,187.5694,5.33136
video_02,data/raw/video_02.mp4,config/video_02_params.json,32,1.066667,30.0,400,600,left,1,200.0,58.346872,141.653128,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.34687174085159,358.1805761499912,58.34687174085159,198.2637239454214,338.1805761499912,1.0,1.0,106185.1348705526,126132.58839154018,194.123,5.151373
video_02,data/raw/video_02.mp4,config/video_02_params.json,33,1.1,30.0,400,600,left,1,200.0,58.009428,141.990572,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.00942845706152,357.85168791401145,58.00942845706152,197.93055818553648,337.85168791401145,1.0,1.0,105533.41285682317,128957.99592866345,186.54,5.360781
video_02,data/raw/video_02.mp4,config/video_02_params.json,34,1.133333,30.0,400,600,left,1,200.0,57.758703,142.241297,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.75870263509665,357.6023791628991,57.75870263509665,197.6805408989979,337.6023791628991,1.0,1.0,109236.920134894,134942.50388590962,187.4947,5.333484
video_02,data/raw/video_02.mp4,config/video_02_params.json,35,1.166667,30.0,400,600,left,1,200.0,57.580212,142.419788,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.58021166153886,357.44359759972383,57.58021166153886,197.51190463063134,337.44359759972383,1.0,1.0,117672.97685213796,139905.40653525636,186.2461,5.36924
video_02,data/raw/video_02.mp4,config/video_02_params.json,36,1.2,30.0,400,600,left,1,200.0,57.49141,142.50859,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.491409767925425,357.48276562527155,57.491409767925425,197.48708769659848,337.48276562527155,1.0,1.0,118809.97041726967,140831.1097906266,195.173,5.12366
video_02,data/raw/video_02.mp4,config/video_02_params.json,37,1.233333,30.0,400,600,left,1,200.0,57.510792,142.489208,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.51079207935899,357.7116120971863,57.51079207935899,197.61120208827262,337.7116120971863,1.0,1.0,113699.5450580351,135172.67221180387,182.6754,5.474191
video_02,data/raw/video_02.mp4,config/video_02_params.json,38,1.266667,30.0,400,600,left,1,200.0,57.671612,142.328388,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.6716123382432,358.19996591625204,57.6716123382432,197.93578912724763,338.19996591625204,1.0,1.0,106323.11886390804,152944.16839308708,176.643,5.661136
video_02,data/raw/video_02.mp4,config/video_02_params.json,39,1.3,30.0,400,600,left,1,200.0,57.913225,142.086775,20.0,ESQUERDA,20.0,20.0,1,1,1,1,37.91322545026962,358.8392350607992,57.91322545026962,198.37623025553444,338.8392350607992,1.0,1.0,98727.69461668315,173704.20531642518,177.1935,5.643548
video_02,data/raw/video_02.mp4,config/video_02_params.json,40,1.333333,30.0,400,600,left,1,200.0,58.169048,141.830952,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.16904826134924,359.54287914727456,58.16904826134924,198.8559637043119,339.54287914727456,1.0,1.0,95122.85433596083,186340.65742049692,179.8771,5.559351
video_02,data/raw/video_02.mp4,config/video_02_params.json,41,1.366667,30.0,400,600,left,1,200.0,58.463658,141.536342,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.463657737385056,360.1836885171893,58.463657737385056,199.32367312728718,340.1836885171893,1.0,1.0,94164.43250175247,175495.73236523694,182.8155,5.469996
video_02,data/raw/video_02.mp4,config/video_02_params.json,42,1.4,30.0,400,600,left,1,200.0,58.977256,141.022744,20.0,ESQUERDA,20.0,20.0,1,1,1,1,38.97725629541918,360.7859284254977,58.97725629541918,199.88159236045843,340.7859284254977,1.0,1.0,87739.7172222943,173919.6491668657,189.5241,5.276374
video_02,data/raw/video_02.mp4,config/video_02_params.json,43,1.433333,30.0,400,600,left,1,200.0,59.611061,140.388939,20.0,ESQUERDA,20.0,20.0,1,1,1,1,39.61106101989352,361.35256059598635,59.61106101989352,200.48181080793995,341.35256059598635,1.0,1.0,91298.75182100275,175089.79395686925,191.3297,5.22658
video_02,data/raw/video_02.mp4,config/video_02_params.json,44,1.466667,30.0,400,600,left,1,200.0,60.328661,139.671339,20.0,ESQUERDA,20.0,20.0,1,1,1,1,40.32866077573208,361.9174785329672,60.32866077573208,201.12306965434965,341.9174785329672,1.0,1.0,99668.94696721695,194199.30615206773,197.1021,5.073513
video_02,data/raw/video_02.mp4,config/video_02_params.json,45,1.5,30.0,400,600,left,1,200.0,61.142608,138.857392,20.0,ESQUERDA,20.0,20.0,1,1,1,1,41.142608274188824,362.46112660268767,61.142608274188824,201.80186743843825,342.46112660268767,1.0,1.0,106775.22252503502,214748.5594503283,189.6923,5.271695
video_02,data/raw/video_02.mp4,config/video_02_params.json,46,1.533333,30.0,400,600,left,1,200.0,61.90706,138.09294,20.0,ESQUERDA,20.0,20.0,1,1,1,1,41.90706041675963,362.9362145800123,61.90706041675963,202.421637498386,342.9362145800123,1.0,1.0,128174.30563136238,228094.75278178896,190.6905,5.2441
video_02,data/raw/video_02.mp4,config/video_02_params.json,47,1.566667,30.0,400,600,left,1,200.0,62.710711,137.289289,20.0,ESQUERDA,20.0,20.0,1,1,1,1,42.71071061344358,363.3457416037512,62.71071061344358,203.0282261085974,343.3457416037512,1.0,1.0,165379.1238077856,214600.03441679414,187.9407,5.320827
video_02,data/raw/video_02.mp4,config/video_02_params.json,48,1.6,30.0,400,600,left,1,200.0,63.565334,136.434666,20.0,ESQUERDA,20.0,20.0,1,1,1,1,43.56533413023885,363.71356496697825,63.56533413023885,203.63944954860855,343.71356496697825,1.0,1.0,218025.22787405647,229387.64278094188,187.6136,5.330104
video_02,data/raw/video_02.mp4,config/video_02_params.json,49,1.633333,30.0,400,600,left,1,200.0,64.383537,135.616463,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.38353672880116,363.8931518487915,64.38353672880116,204.1383442887963,343.8931518487915,1.0,1.0,289693.3383368361,224378.62062266536,189.1002,5.288202
video_02,data/raw/video_02.mp4,config/video_02_params.json,50,1.666667,30.0,400,600,left,1,200.0,65.11916,134.88084,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.119159646915094,363.9546316255774,65.1191596469151,204.53689563624624,343.9546316255774,1.0,1.0,551427.5422612815,219200.46554390152,190.6659,5.244776
video_02,data/raw/video_02.mp4,config/video_02_params.json,51,1.7,30.0,400,600,left,1,200.0,65.781154,134.218846,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.78115365257253,363.96603371668095,65.78115365257253,204.8735936846267,343.96603371668095,1.0,1.0,999999.0,234414.7091523745,190.8388,5.240025
video_02,data/raw/video_02.mp4,config/video_02_params.json,52,1.733333,30.0,400,600,left,1,200.0,66.380273,133.619727,20.0,ESQUERDA,20.0,20.0,1,1,1,1,46.38027271984948,363.9382064228131,66.38027271984947,205.15923957133128,343.9382064228131,1.0,1.0,999999.0,229634.62132112155,190.4662,5.250275
video_02,data/raw/video_02.mp4,config/video_02_params.json,53,1.766667,30.0,400,600,left,1,200.0,66.909423,133.090577,20.0,ESQUERDA,20.0,20.0,1,1,1,1,46.90942337491009,363.8904954215173,66.90942337491009,205.3999593982137,343.8904954215173,1.0,1.0,586464.37717937,233842.46774504118,192.8391,5.18567
video_02,data/raw/video_02.mp4,config/video_02_params.json,54,1.8,30.0,400,600,left,1,200.0,67.353292,132.646708,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.353291905344584,363.8386280885889,67.35329190534458,205.59595999696674,343.8386280885889,1.0,1.0,390277.9714464003,235242.89708140117,189.2758,5.283296
video_02,data/raw/video_02.mp4,config/video_02_params.json,55,1.833333,30.0,400,600,left,1,200.0,67.728762,132.271238,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.728762459942665,363.7741408637959,67.72876245994266,205.75145166186928,343.7741408637959,1.0,1.0,335693.6586782919,198593.65277262675,194.1139,5.151615
