video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps
video_01,data/raw/test_video.mp4,config/test_video_params.json,228,7.767244,29.858562,480,600,center,1,240.0,252.933402,-12.933402,20.0,RETO,20.0,20.0,1,1,1,1,83.28637495497775,422.5804299839719,103.28637495497775,252.93340246947483,402.5804299839719,1.0,1.0,1756.0617903061254,937472.6995128087,175.2063,5.707557
video_01,data/raw/test_video.mp4,config/test_video_params.json,229,7.800578,29.858562,480,600,center,1,240.0,252.257122,-12.257122,20.0,RETO,20.0,20.0,1,1,1,1,83.09103933332776,421.42320376434793,103.09103933332776,252.2571215488378,401.42320376434793,1.0,1.0,1725.5321895422783,999999.0,163.3489,6.121866
video_01,data/raw/test_video.mp4,config/test_video_params.json,230,7.8339,29.858562,480,600,center,1,240.0,251.81135,-11.81135,20.0,RETO,20.0,20.0,1,1,1,1,83.15026426748588,420.4724359814717,103.15026426748588,251.81135012447876,400.4724359814717,1.0,1.0,1712.316405798181,999999.0,176.1767,5.676119
video_01,data/raw/test_video.mp4,config/test_video_params.json,231,7.867222,29.858562,480,600,center,1,240.0,251.60891,-11.60891,20.0,RETO,20.0,20.0,1,1,1,1,83.42423919123412,419.7935806605539,103.42423919123412,251.608909925894,399.7935806605539,1.0,1.0,1707.1777545553507,999999.0,167.4788,5.970905
video_01,data/raw/test_video.mp4,config/test_video_params.json,232,7.900544,29.858562,480,600,center,1,240.0,251.7352,-11.7352,20.0,RETO,20.0,20.0,1,1,1,1,84.00426189052058,419.46613864327867,104.00426189052058,251.7352002668996,399.46613864327867,1.0,1.0,1711.7228845283623,999999.0,159.7971,6.257936
video_01,data/raw/test_video.mp4,config/test_video_params.json,233,7.933878,29.858562,480,600,center,1,240.0,252.053684,-12.053684,20.0,RETO,20.0,20.0,1,1,1,1,84.69953825175187,419.4078295773785,104.69953825175187,252.05368391456517,399.4078295773785,1.0,1.0,1724.537109539992,999999.0,181.6579,5.504853
video_01,data/raw/test_video.mp4,config/test_video_params.json,234,7.9672,29.858562,480,600,center,1,240.0,252.468081,-12.468081,20.0,RETO,20.0,20.0,1,1,1,1,85.402179333186,419.5339824552668,105.402179333186,252.4680808942264,399.5339824552668,1.0,1.0,1740.175860166889,999999.0,183.9688,5.435704
video_01,data/raw/test_video.mp4,config/test_video_params.json,235,8.000522,29.858562,480,600,center,1,240.0,253.014076,-13.014076,20.0,RETO,20.0,20.0,1,1,1,1,86.13864745700816,419.8895051400504,106.13864745700816,253.0140762985293,399.8895051400504,1.0,1.0,1755.645802167634,649627.3610735695,180.2519,5.547792
video_01,data/raw/test_video.mp4,config/test_video_params.json,236,8.033856,29.858562,480,600,center,1,240.0,253.742348,-13.742348,20.0,RETO,20.0,20.0,1,1,1,1,86.99025436125157,420.4944408510855,106.99025436125157,253.74234760616855,400.4944408510855,1.0,1.0,1774.5242382874264,535475.3804467345,170.6374,5.86038
video_01,data/raw/test_video.mp4,config/test_video_params.json,237,8.067178,29.858562,480,600,center,1,240.0,254.592809,-14.592809,20.0,RETO,20.0,20.0,1,1,1,1,87.93019244707227,421.2554262805464,107.93019244707227,254.59280936380932,401.2554262805464,1.0,1.0,1802.7649774014956,999999.0,166.6578,6.000319
video_01,data/raw/test_video.mp4,config/test_video_params.json,238,8.1005,29.858562,480,600,center,1,240.0,255.594542,-15.594542,20.0,RETO,20.0,20.0,1,1,1,1,88.96095736621311,422.2281262133116,108.96095736621311,255.59454178976233,402.2281262133116,1.0,1.0,1841.9854370588923,999999.0,179.9469,5.557195
video_01,data/raw/test_video.mp4,config/test_video_params.json,239,8.133822,29.858562,480,600,center,1,240.0,256.725262,-16.725262,20.0,RETO,20.0,20.0,1,1,1,1,90.03935362260387,423.41117058894105,110.03935362260387,256.72526210577246,403.41117058894105,1.0,1.0,1889.659219799082,521054.1329759522,183.9421,5.436493
video_01,data/raw/test_video.mp4,config/test_video_params.json,240,8.167156,29.858562,480,600,center,1,240.0,257.987407,-17.987407,20.0,RETO,20.0,20.0,1,1,1,1,91.22051851127632,424.7542952321247,111.22051851127632,257.9874068717005,404.7542952321247,1.0,1.0,1950.5796979248194,364104.15963803715,183.9571,5.43605
video_01,data/raw/test_video.mp4,config/test_video_params.json,241,8.200478,29.858562,480,600,center,1,240.0,259.350482,-19.350482,20.0,RETO,20.0,20.0,1,1,1,1,92.4873491420787,426.21361414189073,112.4873491420787,259.35048164198474,406.21361414189073,1.0,1.0,2026.173777577881,251515.9806331852,185.5427,5.389595
video_01,data/raw/test_video.mp4,config/test_video_params.json,242,8.2338,29.858562,480,600,center,1,240.0,260.823255,-20.823255,20.0,DIREITA,20.0,20.0,1,1,1,1,93.84048640536389,427.80602304414253,113.84048640536389,260.8232547247532,407.80602304414253,1.0,1.0,2112.9032779196114,246777.21562316173,192.3978,5.197565
video_01,data/raw/test_video.mp4,config/test_video_params.json,243,8.267133,29.858562,480,600,center,1,240.0,262.364072,-22.364072,20.0,DIREITA,20.0,20.0,1,1,1,1,95.2681911977071,429.45995358236115,115.2681911977071,262.36407239003415,409.45995358236115,1.0,1.0,2228.91440434455,159743.9489949777,177.7833,5.624825
video_01,data/raw/test_video.mp4,config/test_video_params.json,244,8.300456,29.858562,480,600,center,1,240.0,264.01425,-24.01425,20.0,DIREITA,20.0,20.0,1,1,1,1,96.91081538796806,431.11768364003797,116.91081538796806,264.01424951400304,411.11768364003797,1.0,1.0,2393.230975187095,91951.6216471272,160.474,6.231539
video_01,data/raw/test_video.mp4,config/test_video_params.json,245,8.333778,29.858562,480,600,center,1,240.0,265.831503,-25.831503,20.0,DIREITA,20.0,20.0,1,1,1,1,98.8120962785094,432.85090873187147,118.8120962785094,265.83150250519043,412.85090873187147,1.0,1.0,2615.432840220847,65155.322400159326,174.1029,5.74373
video_01,data/raw/test_video.mp4,config/test_video_params.json,246,8.367111,29.858562,480,600,center,1,240.0,267.778916,-27.778916,20.0,DIREITA,20.0,20.0,1,1,1,1,100.92808928706688,434.62974342793996,120.92808928706688,267.7789163575034,414.62974342793996,1.0,1.0,2914.2839310300324,53368.62751039185,177.7038,5.627342
video_01,data/raw/test_video.mp4,config/test_video_params.json,247,8.400433,29.858562,480,600,center,1,240.0,270.207699,-30.207699,20.0,DIREITA,20.0,20.0,1,1,1,1,104.02502949993782,436.39036843364323,124.02502949993782,270.20769896679053,416.39036843364323,1.0,1.0,3529.0394590605915,45527.39909256299,164.0628,6.095227
video_01,data/raw/test_video.mp4,config/test_video_params.json,248,8.433756,29.858562,480,600,center,1,240.0,272.409265,-32.409265,20.0,DIREITA,20.0,20.0,1,1,1,1,106.69371145510914,438.1248181126296,126.69371145510914,272.4092647838694,418.1248181126296,1.0,1.0,4386.064723577281,35597.49646208834,168.9074,5.920404
video_01,data/raw/test_video.mp4,config/test_video_params.json,249,8.467078,29.858562,480,600,center,1,240.0,274.537948,-34.537948,20.0,DIREITA,20.0,20.0,1,1,1,1,109.23562321111194,439.8402720768473,129.23562321111194,274.5379476439797,419.8402720768473,1.0,1.0,5770.470231905337,25785.16186564504,183.4977,5.44966
video_01,data/raw/test_video.mp4,config/test_video_params.json,250,8.500411,29.858562,480,600,center,1,240.0,276.157764,-36.157764,20.0,DIREITA,20.0,20.0,1,1,1,1,111.11291222974276,441.20261529917093,131.11291222974276,276.15776376445683,421.20261529917093,1.0,1.0,7904.660937732039,13743.184184278965,170.7138,5.857757
video_01,data/raw/test_video.mp4,config/test_video_params.json,251,8.533733,29.858562,480,600,center,1,240.0,277.060395,-37.060395,20.0,DIREITA,20.0,20.0,1,1,1,1,112.0828376478922,442.03795185059573,132.0828376478922,277.060394749244,422.03795185059573,1.0,1.0,10594.661026028525,7211.24037827325,177.0955,5.646671
video_01,data/raw/test_video.mp4,config/test_video_params.json,252,8.567056,29.858562,480,600,center,1,240.0,277.891723,-37.891723,20.0,DIREITA,20.0,20.0,1,1,1,1,112.7455504249391,443.0378959996034,132.7455504249391,277.89172321227124,423.0378959996034,1.0,1.0,14902.531183243047,4955.930134917604,178.2115,5.61131
video_01,data/raw/test_video.mp4,config/test_video_params.json,253,8.600389,29.858562,480,600,center,1,240.0,278.618489,-38.618489,20.0,DIREITA,20.0,20.0,1,1,1,1,113.05270137957709,444.1842763794463,133.0527013795771,278.6184888795117,424.1842763794463,1.0,1.0,21227.399038255247,3833.100938620733,173.7415,5.755677
video_01,data/raw/test_video.mp4,config/test_video_params.json,254,8.633711,29.858562,480,600,center,1,240.0,279.302366,-39.302366,20.0,DIREITA,20.0,20.0,1,1,1,1,113.07983525272905,445.52489704544826,133.07983525272905,279.30236614908864,425.52489704544826,1.0,1.0,31641.004915258363,3170.668731622513,171.8773,5.818104
video_01,data/raw/test_video.mp4,config/test_video_params.json,255,8.667033,29.858562,480,600,center,1,240.0,279.843969,-39.843969,20.0,DIREITA,20.0,20.0,1,1,1,1,112.69606418280023,446.9918740849495,132.69606418280023,279.84396913387485,426.9918740849495,1.0,1.0,40662.75581662413,2739.097375156073,182.9403,5.466264
video_01,data/raw/test_video.mp4,config/test_video_params.json,256,8.700367,29.858562,480,600,center,1,240.0,280.308168,-40.308168,20.0,DIREITA,20.0,20.0,1,1,1,1,112.06681035061831,448.5495252612621,132.0668103506183,280.30816780594023,428.5495252612621,1.0,1.0,43195.211063868046,2445.7043145443645,184.4191,5.422432
video_01,data/raw/test_video.mp4,config/test_video_params.json,257,8.733689,29.858562,480,600,center,1,240.0,280.850903,-40.850903,20.0,DIREITA,20.0,20.0,1,1,1,1,111.38199868669957,450.3198081487353,131.38199868669957,280.8509034177174,430.3198081487353,1.0,1.0,48882.20334201441,2242.3854372429814,164.8999,6.064285
video_01,data/raw/test_video.mp4,config/test_video_params.json,258,8.767011,29.858562,480,600,center,1,240.0,281.502643,-41.502643,20.0,DIREITA,20.0,20.0,1,1,1,1,110.64004318951345,452.3652428263632,130.64004318951345,281.50264300793833,432.3652428263632,1.0,1.0,46315.487021182635,2109.8825576593804,156.4111,6.393408
video_01,data/raw/test_video.mp4,config/test_video_params.json,259,8.800333,29.858562,480,600,center,1,240.0,282.309002,-42.309002,20.0,DIREITA,20.0,20.0,1,1,1,1,109.89225247787437,454.7257513115753,129.89225247787437,282.3090018947249,434.7257513115753,1.0,1.0,45972.94858373683,2036.8177279321692,174.7694,5.721825
video_01,data/raw/test_video.mp4,config/test_video_params.json,260,8.833667,29.858562,480,600,center,1,240.0,283.206127,-43.206127,20.0,DIREITA,20.0,20.0,1,1,1,1,109.08097675478434,457.3312779247762,129.08097675478433,283.20612733978027,437.3312779247762,1.0,1.0,39181.534954808274,1999.2034210168197,160.5312,6.229319
video_01,data/raw/test_video.mp4,config/test_video_params.json,261,8.866989,29.858562,480,600,center,1,240.0,284.116725,-44.116725,20.0,DIREITA,20.0,20.0,1,1,1,1,108.08354460494014,460.1499052208401,128.08354460494013,284.1167249128901,440.1499052208401,1.0,1.0,28403.5791881956,1987.10902052585,166.8815,5.992276
video_01,data/raw/test_video.mp4,config/test_video_params.json,262,8.900311,29.858562,480,600,center,1,240.0,285.069409,-45.069409,20.0,DIREITA,20.0,20.0,1,1,1,1,107.0206658908786,463.11815237281144,127.0206658908786,285.069409131845,443.11815237281144,1.0,1.0,25552.561430757152,2010.6162176336761,149.9648,6.668231
video_01,data/raw/test_video.mp4,config/test_video_params.json,263,8.933644,29.858562,480,600,center,1,240.0,286.094198,-46.094198,20.0,DIREITA,20.0,20.0,1,1,1,1,106.05318783201699,466.1352086462808,126.05318783201699,286.0941982391489,446.1352086462808,1.0,1.0,36892.79287773756,2065.166585200335,160.8096,6.218534
video_01,data/raw/test_video.mp4,config/test_video_params.json,264,8.966967,29.858562,480,600,center,1,240.0,286.983083,-46.983083,20.0,DIREITA,20.0,20.0,1,1,1,1,104.82258491394643,469.14358169058085,124.82258491394643,286.9830833022636,449.14358169058085,1.0,1.0,71122.93130859545,2152.034989904705,170.9097,5.851043
video_01,data/raw/test_video.mp4,config/test_video_params.json,265,9.000289,29.858562,480,600,center,1,240.0,287.675799,-47.675799,20.0,DIREITA,20.0,20.0,1,1,1,1,103.2502487835107,472.101349710721,123.2502487835107,287.6757992471159,452.101349710721,1.0,1.0,119563.28481512783,2281.0548094671076,162.1023,6.168944
video_01,data/raw/test_video.mp4,config/test_video_params.json,266,9.033611,29.858562,480,600,center,1,240.0,288.27974,-48.27974,20.0,DIREITA,20.0,20.0,1,1,1,1,101.66157471499909,474.89790477324664,121.66157471499909,288.2797397441229,454.89790477324664,1.0,1.0,228149.57346213516,2458.226626599691,178.7067,5.595761
video_01,data/raw/test_video.mp4,config/test_video_params.json,267,9.066944,29.858562,480,600,center,1,240.0,288.724881,-48.724881,20.0,DIREITA,20.0,20.0,1,1,1,1,100.04303405495634,477.40672723571345,120.04303405495634,288.7248806453349,457.40672723571345,1.0,1.0,488909.3235862844,2698.2931704007174,175.1572,5.709157
video_01,data/raw/test_video.mp4,config/test_video_params.json,268,9.100267,29.858562,480,600,center,1,240.0,289.222518,-49.222518,20.0,DIREITA,20.0,20.0,1,1,1,1,98.23234952032412,480.21268718026994,118.23234952032412,289.22251835029704,460.21268718026994,1.0,1.0,832723.0594988054,3230.0594135647552,173.1922,5.773932
video_01,data/raw/test_video.mp4,config/test_video_params.json,269,9.133589,29.858562,480,600,center,1,240.0,289.6436,-49.6436,20.0,DIREITA,20.0,20.0,1,1,1,1,96.52322969378919,482.76396968426116,116.52322969378919,289.6435996890252,462.76396968426116,1.0,1.0,910202.8423244245,4112.077760555363,177.0722,5.647414
video_01,data/raw/test_video.mp4,config/test_video_params.json,270,9.166922,29.858562,480,600,center,1,240.0,289.843686,-49.843686,20.0,DIREITA,20.0,20.0,1,1,1,1,94.87874129075279,484.80863064900024,114.87874129075279,289.8436859698765,464.80863064900024,1.0,1.0,999999.0,5450.3004191107075,166.4357,6.008326
video_01,data/raw/test_video.mp4,config/test_video_params.json,271,9.200244,29.858562,480,600,center,1,240.0,289.557297,-49.557297,20.0,DIREITA,20.0,20.0,1,1,1,1,92.97405617111238,486.140537699111,112.97405617111238,289.5572969351117,466.140537699111,1.0,1.0,197186.94968486222,7588.299428453757,177.6966,5.62757
video_01,data/raw/test_video.mp4,config/test_video_params.json,272,9.233567,29.858562,480,600,center,1,240.0,288.784754,-48.784754,20.0,DIREITA,20.0,20.0,1,1,1,1,91.24403588766613,486.3254721619784,111.24403588766613,288.7847540248223,466.3254721619784,1.0,1.0,107305.64654523239,10636.1347166056,176.0724,5.679482
video_01,data/raw/test_video.mp4,config/test_video_params.json,273,9.266889,29.858562,480,600,center,1,240.0,287.689246,-47.689246,20.0,DIREITA,20.0,20.0,1,1,1,1,89.745282791667,485.6332083314664,109.745282791667,287.6892455615667,465.6332083314664,1.0,1.0,71674.39630156389,14800.124503937635,170.4375,5.867253
video_01,data/raw/test_video.mp4,config/test_video_params.json,274,9.300222,29.858562,480,600,center,1,240.0,286.39639,-46.39639,20.0,DIREITA,20.0,20.0,1,1,1,1,88.35452023123358,484.43825897739225,108.35452023123358,286.39638960431296,464.43825897739225,1.0,1.0,57967.16985238843,21038.599698639468,176.7358,5.658163
video_01,data/raw/test_video.mp4,config/test_video_params.json,275,9.333544,29.858562,480,600,center,1,240.0,284.988891,-44.988891,20.0,DIREITA,20.0,20.0,1,1,1,1,86.99756171901068,482.9802212766266,106.99756171901068,284.98889149781866,462.9802212766266,1.0,1.0,52000.31240999189,31482.88361290613,169.6436,5.894711
video_01,data/raw/test_video.mp4,config/test_video_params.json,276,9.366867,29.858562,480,600,center,1,240.0,283.40978,-43.40978,20.0,DIREITA,20.0,20.0,1,1,1,1,85.55864109611728,481.26091836074556,105.55864109611728,283.40977972843143,461.26091836074556,1.0,1.0,45965.020460638014,44521.414337230985,182.9681,5.465434
video_01,data/raw/test_video.mp4,config/test_video_params.json,277,9.4002,29.858562,480,600,center,1,240.0,282.047464,-42.047464,20.0,DIREITA,20.0,20.0,1,1,1,1,84.49141741220919,479.60351002571235,104.49141741220919,282.0474637189608,459.60351002571235,1.0,1.0,48822.48769100033,63496.58254339526,166.6843,5.999365
video_01,data/raw/test_video.mp4,config/test_video_params.json,278,9.433522,29.858562,480,600,center,1,240.0,280.817008,-40.817008,20.0,DIREITA,20.0,20.0,1,1,1,1,83.66310846964696,477.97090676190066,103.66310846964696,280.8170076157738,457.97090676190066,1.0,1.0,57988.84811705756,84350.1085540714,170.8691,5.852433
video_01,data/raw/test_video.mp4,config/test_video_params.json,279,9.466844,29.858562,480,600,center,1,240.0,279.713315,-39.713315,20.0,DIREITA,20.0,20.0,1,1,1,1,82.95861748819993,476.468011798719,102.95861748819993,279.71331464345946,456.468011798719,1.0,1.0,69453.78446448331,120226.01096803982,182.008,5.494264
video_01,data/raw/test_video.mp4,config/test_video_params.json,280,9.500178,29.858562,480,600,center,1,240.0,278.691657,-38.691657,20.0,DIREITA,20.0,20.0,1,1,1,1,82.25037604817999,475.13293816423203,102.25037604817999,278.691657106206,455.13293816423203,1.0,1.0,79016.27347382017,186065.10158992856,183.652,5.445081
video_01,data/raw/test_video.mp4,config/test_video_params.json,281,9.5335,29.858562,480,600,center,1,240.0,277.859858,-37.859858,20.0,DIREITA,20.0,20.0,1,1,1,1,81.70316872478486,474.0165463861845,101.70316872478486,277.85985755548467,454.0165463861845,1.0,1.0,88526.72287310597,352298.9463265685,168.4462,5.936614
video_01,data/raw/test_video.mp4,config/test_video_params.json,282,9.566822,29.858562,480,600,center,1,240.0,277.125116,-37.125116,20.0,DIREITA,20.0,20.0,1,1,1,1,81.19984667609278,473.05038470273837,101.19984667609278,277.12511568941557,453.05038470273837,1.0,1.0,94955.61484095876,999999.0,172.221,5.806493
video_01,data/raw/test_video.mp4,config/test_video_params.json,283,9.600144,29.858562,480,600,center,1,240.0,276.542432,-36.542432,20.0,DIREITA,20.0,20.0,1,1,1,1,80.77730170128143,472.3075626529653,100.77730170128143,276.5424321771234,452.3075626529653,1.0,1.0,72757.31481814143,906143.6894467928,171.5185,5.830275
video_01,data/raw/test_video.mp4,config/test_video_params.json,284,9.633478,29.858562,480,600,center,1,240.0,276.097551,-36.097551,20.0,DIREITA,20.0,20.0,1,1,1,1,80.42195771560648,471.773143873101,100.42195771560648,276.09755079435377,451.773143873101,1.0,1.0,54017.29067485147,300258.5096718885,160.4916,6.230856
video_01,data/raw/test_video.mp4,config/test_video_params.json,285,9.6668,29.858562,480,600,center,1,240.0,275.609159,-35.609159,20.0,DIREITA,20.0,20.0,1,1,1,1,79.95350428160417,471.26481431793366,99.95350428160417,275.6091592997689,451.26481431793366,1.0,1.0,38896.77778149779,282274.76922218036,186.3232,5.367018
video_01,data/raw/test_video.mp4,config/test_video_params.json,286,9.700122,29.858562,480,600,center,1,240.0,275.164781,-35.164781,20.0,DIREITA,20.0,20.0,1,1,1,1,79.45416536812046,470.87539599084687,99.45416536812046,275.16478067948367,450.87539599084687,1.0,1.0,30432.360900319873,343654.1171759587,166.6549,6.000424
video_01,data/raw/test_video.mp4,config/test_video_params.json,287,9.733456,29.858562,480,600,center,1,240.0,274.743807,-34.743807,20.0,DIREITA,20.0,20.0,1,1,1,1,78.93415878428017,470.5534556842498,98.93415878428017,274.743807234265,450.5534556842498,1.0,1.0,26125.042516192883,386345.87019084627,177.599,5.630662
video_01,data/raw/test_video.mp4,config/test_video_params.json,288,9.766778,29.858562,480,600,center,1,240.0,274.26585,-34.26585,20.0,DIREITA,20.0,20.0,1,1,1,1,78.33948130940276,470.1922194492743,98.33948130940276,274.26585037933853,450.1922194492743,1.0,1.0,22605.463325286288,534066.2251232886,162.5365,6.152464
video_01,data/raw/test_video.mp4,config/test_video_params.json,289,9.8001,29.858562,480,600,center,1,240.0,273.75593,-33.75593,20.0,DIREITA,20.0,20.0,1,1,1,1,77.70419820490646,469.80766121624623,97.70419820490646,273.7559297105763,449.80766121624623,1.0,1.0,20347.101856053287,999999.0,179.2721,5.578113
video_01,data/raw/test_video.mp4,config/test_video_params.json,290,9.833433,29.858562,480,600,center,1,240.0,273.291987,-33.291987,20.0,DIREITA,20.0,20.0,1,1,1,1,77.1341844402019,469.4497898043262,97.1341844402019,273.29198712226406,449.4497898043262,1.0,1.0,18765.78842221816,776820.9264447582,198.3333,5.042018
video_01,data/raw/test_video.mp4,config/test_video_params.json,291,9.866756,29.858562,480,600,center,1,240.0,272.906454,-32.906454,20.0,DIREITA,20.0,20.0,1,1,1,1,76.6476717430355,469.16523645410575,96.6476717430355,272.90645409857063,449.16523645410575,1.0,1.0,17309.996989657422,383621.96800475643,215.3793,4.642972
video_01,data/raw/test_video.mp4,config/test_video_params.json,292,9.900078,29.858562,480,600,center,1,240.0,272.626083,-32.626083,20.0,DIREITA,20.0,20.0,1,1,1,1,76.39199515507406,468.8601699850377,96.39199515507406,272.62608257005587,448.8601699850377,1.0,1.0,16701.29879247332,286129.6248846368,191.2721,5.228154
video_01,data/raw/test_video.mp4,config/test_video_params.json,293,9.9334,29.858562,480,600,center,1,240.0,272.386632,-32.386632,20.0,DIREITA,20.0,20.0,1,1,1,1,76.30050844574723,468.47275622172793,96.30050844574723,272.38663233373757,448.47275622172793,1.0,1.0,16037.31346365938,219279.37609995858,192.7531,5.187984
video_01,data/raw/test_video.mp4,config/test_video_params.json,294,9.966733,29.858562,480,600,center,1,240.0,272.227783,-32.227783,20.0,DIREITA,20.0,20.0,1,1,1,1,76.42754239194598,468.0280238069955,96.42754239194598,272.22778309947074,448.0280238069955,1.0,1.0,15258.785535002378,176414.45627589233,221.11,4.522636
video_01,data/raw/test_video.mp4,config/test_video_params.json,295,10.000056,29.858562,480,600,center,1,240.0,272.137697,-32.137697,20.0,DIREITA,20.0,20.0,1,1,1,1,76.74995702407872,467.52543660651463,96.74995702407872,272.1376968152967,447.52543660651463,1.0,1.0,14091.930698220762,216857.06040484272,231.1527,4.326145
video_01,data/raw/test_video.mp4,config/test_video_params.json,296,10.033378,29.858562,480,600,center,1,240.0,272.16142,-32.16142,20.0,DIREITA,20.0,20.0,1,1,1,1,77.30496718821547,467.01787242314003,97.30496718821547,272.1614198056777,447.01787242314003,1.0,1.0,13390.39872523336,375254.90959833027,231.648,4.316895
video_01,data/raw/test_video.mp4,config/test_video_params.json,297,10.066711,29.858562,480,600,center,1,240.0,272.27298,-32.27298,20.0,DIREITA,20.0,20.0,1,1,1,1,77.98597918087216,466.5599809482378,97.98597918087216,272.272980064555,446.5599809482378,1.0,1.0,12684.1420664986,830960.6996013585,219.5985,4.553765
video_01,data/raw/test_video.mp4,config/test_video_params.json,298,10.100033,29.858562,480,600,center,1,240.0,272.45926,-32.45926,20.0,DIREITA,20.0,20.0,1,1,1,1,78.74866142424462,466.1698586655916,98.74866142424462,272.45926004491815,446.1698586655916,1.0,1.0,11972.001363262869,876206.1846012468,205.169,4.874031
video_01,data/raw/test_video.mp4,config/test_video_params.json,299,10.133356,29.858562,480,600,center,1,240.0,272.748826,-32.748826,20.0,DIREITA,20.0,20.0,1,1,1,1,79.59367352365133,465.9039787784776,99.59367352365133,272.74882615106446,445.9039787784776,1.0,1.0,11106.131781207188,246648.90496460302,211.5412,4.727212
video_01,data/raw/test_video.mp4,config/test_video_params.json,300,10.166689,29.858562,480,600,center,1,240.0,273.152054,-33.152054,20.0,DIREITA,20.0,20.0,1,1,1,1,80.55997771285813,465.74413128118863,100.55997771285813,273.15205449702336,445.74413128118863,1.0,1.0,10397.126824963108,150703.32283209084,207.7022,4.814585
video_01,data/raw/test_video.mp4,config/test_video_params.json,301,10.200011,29.858562,480,600,center,1,240.0,273.547239,-33.547239,20.0,DIREITA,20.0,20.0,1,1,1,1,81.45971814168237,465.63475961207786,101.45971814168237,273.5472388768801,445.63475961207786,1.0,1.0,9864.036048769109,111378.490264837,215.4082,4.642349
video_01,data/raw/test_video.mp4,config/test_video_params.json,302,10.233333,29.858562,480,600,center,1,240.0,273.943211,-33.943211,20.0,DIREITA,20.0,20.0,1,1,1,1,82.2724857049088,465.6139370984907,102.2724857049088,273.9432114016997,445.6139370984907,1.0,1.0,9430.443318082587,106959.60268720801,214.5749,4.660377
video_01,data/raw/test_video.mp4,config/test_video_params.json,303,10.266656,29.858562,480,600,center,1,240.0,274.391448,-34.391448,20.0,DIREITA,20.0,20.0,1,1,1,1,83.11273726118866,465.6701595736543,103.11273726118866,274.3914484174215,445.6701595736543,1.0,1.0,9415.298550564432,99841.97324802088,210.9173,4.741195
video_01,data/raw/test_video.mp4,config/test_video_params.json,304,10.299989,29.858562,480,600,center,1,240.0,274.863376,-34.863376,20.0,DIREITA,20.0,20.0,1,1,1,1,83.8625627610065,465.8641892106063,103.8625627610065,274.8633759858064,445.8641892106063,1.0,1.0,9445.948553768849,91712.28072527294,192.3181,5.199719
video_01,data/raw/test_video.mp4,config/test_video_params.json,305,10.333311,29.858562,480,600,center,1,240.0,275.482246,-35.482246,20.0,DIREITA,20.0,20.0,1,1,1,1,84.65683914686058,466.307652097971,104.65683914686058,275.4822456224158,446.307652097971,1.0,1.0,9281.853573102571,96580.43812321169,187.292,5.339256
video_01,data/raw/test_video.mp4,config/test_video_params.json,306,10.366633,29.858562,480,600,center,1,240.0,276.190453,-36.190453,20.0,DIREITA,20.0,20.0,1,1,1,1,85.44339696865785,466.93750961532004,105.44339696865785,276.1904532919889,446.93750961532004,1.0,1.0,9231.991188342541,114636.76901808046,183.1101,5.461195
video_01,data/raw/test_video.mp4,config/test_video_params.json,307,10.399967,29.858562,480,600,center,1,240.0,276.946587,-36.946587,20.0,DIREITA,20.0,20.0,1,1,1,1,86.18311085342287,467.71006338878584,106.18311085342287,276.94658712110436,447.71006338878584,1.0,1.0,9375.216941749226,152317.29287877114,186.1833,5.371051
video_01,data/raw/test_video.mp4,config/test_video_params.json,308,10.433289,29.858562,480,600,center,1,240.0,277.659477,-37.659477,20.0,DIREITA,20.0,20.0,1,1,1,1,86.82282383718052,468.49612973727636,106.82282383718052,277.65947678722847,448.49612973727636,1.0,1.0,9560.875420428945,257508.75954404305,187.2186,5.34135
video_01,data/raw/test_video.mp4,config/test_video_params.json,309,10.466611,29.858562,480,600,center,1,240.0,278.243211,-38.243211,20.0,DIREITA,20.0,20.0,1,1,1,1,87.26291266881486,469.2235099576649,107.26291266881486,278.24321131323984,449.2235099576649,1.0,1.0,9627.414067594966,973378.7923408344,186.2872,5.368055
video_01,data/raw/test_video.mp4,config/test_video_params.json,310,10.499933,29.858562,480,600,center,1,240.0,278.722136,-38.722136,20.0,DIREITA,20.0,20.0,1,1,1,1,87.56087384212834,469.8833982536066,107.56087384212834,278.7221360478675,449.8833982536066,1.0,1.0,9570.979163227876,699055.8464435994,194.6366,5.13778
video_01,data/raw/test_video.mp4,config/test_video_params.json,311,10.533267,29.858562,480,600,center,1,240.0,279.134814,-39.134814,20.0,DIREITA,20.0,20.0,1,1,1,1,87.79549502859885,470.4741323283349,107.79549502859885,279.13481367846686,450.4741323283349,1.0,1.0,9831.13075138896,283338.506345043,193.8001,5.159956
video_01,data/raw/test_video.mp4,config/test_video_params.json,312,10.566589,29.858562,480,600,center,1,240.0,279.455605,-39.455605,20.0,DIREITA,20.0,20.0,1,1,1,1,87.96132459043197,470.94988539245054,107.96132459043197,279.45560499144125,450.94988539245054,1.0,1.0,10192.44944036255,209399.24568395133,207.2777,4.824446
